 4.00953835e-04  5.00000000e+00  4.00953835e-04  4.80000000e+01  4.00953835e-04  1.13869683e+01  4.00953835e-04  2.37857295e+01  4.00953835e-04  4.78861303e+01  4.00953835e-04  4.00953835e-04  4.00953835e-04 -1.13869683e+01  4.00953835e-04  0.00000000e+00 
 4.01003835e-04  5.00000000e+00  4.01003835e-04  4.80000000e+01  4.01003835e-04  1.13893781e+01  4.01003835e-04  2.37894413e+01  4.01003835e-04  4.78861062e+01  4.01003835e-04  4.01003835e-04  4.01003835e-04 -1.13893781e+01  4.01003835e-04  0.00000000e+00 
 4.01053835e-04  5.00000000e+00  4.01053835e-04  4.80000000e+01  4.01053835e-04  1.13917876e+01  4.01053835e-04  2.37931539e+01  4.01053835e-04  4.78860821e+01  4.01053835e-04  4.01053835e-04  4.01053835e-04 -1.13917876e+01  4.01053835e-04  0.00000000e+00 
 4.01103835e-04  5.00000000e+00  4.01103835e-04  4.80000000e+01  4.01103835e-04  1.13941967e+01  4.01103835e-04  2.37968675e+01  4.01103835e-04  4.78860580e+01  4.01103835e-04  4.01103835e-04  4.01103835e-04 -1.13941967e+01  4.01103835e-04  0.00000000e+00 
 4.01153835e-04  5.00000000e+00  4.01153835e-04  4.80000000e+01  4.01153835e-04  1.13966055e+01  4.01153835e-04  2.38005820e+01  4.01153835e-04  4.78860339e+01  4.01153835e-04  4.01153835e-04  4.01153835e-04 -1.13966055e+01  4.01153835e-04  0.00000000e+00 
 4.01203835e-04  5.00000000e+00  4.01203835e-04  4.80000000e+01  4.01203835e-04  1.13990138e+01  4.01203835e-04  2.38042974e+01  4.01203835e-04  4.78860099e+01  4.01203835e-04  4.01203835e-04  4.01203835e-04 -1.13990138e+01  4.01203835e-04  0.00000000e+00 
 4.01253835e-04  5.00000000e+00  4.01253835e-04  4.80000000e+01  4.01253835e-04  1.14014218e+01  4.01253835e-04  2.38080136e+01  4.01253835e-04  4.78859858e+01  4.01253835e-04  4.01253835e-04  4.01253835e-04 -1.14014218e+01  4.01253835e-04  0.00000000e+00 
 4.01303835e-04  5.00000000e+00  4.01303835e-04  4.80000000e+01  4.01303835e-04  1.14038294e+01  4.01303835e-04  2.38117308e+01  4.01303835e-04  4.78859617e+01  4.01303835e-04  4.01303835e-04  4.01303835e-04 -1.14038294e+01  4.01303835e-04  0.00000000e+00 
 4.01353835e-04  5.00000000e+00  4.01353835e-04  4.80000000e+01  4.01353835e-04  1.14062367e+01  4.01353835e-04  2.38154488e+01  4.01353835e-04  4.78859376e+01  4.01353835e-04  4.01353835e-04  4.01353835e-04 -1.14062367e+01  4.01353835e-04  0.00000000e+00 
 4.01403835e-04  5.00000000e+00  4.01403835e-04  4.80000000e+01  4.01403835e-04  1.14086435e+01  4.01403835e-04  2.38191678e+01  4.01403835e-04  4.78859136e+01  4.01403835e-04  4.01403835e-04  4.01403835e-04 -1.14086435e+01  4.01403835e-04  0.00000000e+00 
 4.01453835e-04  5.00000000e+00  4.01453835e-04  4.80000000e+01  4.01453835e-04  1.14110500e+01  4.01453835e-04  2.38228876e+01  4.01453835e-04  4.78858895e+01  4.01453835e-04  4.01453835e-04  4.01453835e-04 -1.14110500e+01  4.01453835e-04  0.00000000e+00 
 4.01503835e-04  5.00000000e+00  4.01503835e-04  4.80000000e+01  4.01503835e-04  1.14134561e+01  4.01503835e-04  2.38266084e+01  4.01503835e-04  4.78858654e+01  4.01503835e-04  4.01503835e-04  4.01503835e-04 -1.14134561e+01  4.01503835e-04  0.00000000e+00 
 4.01553835e-04  5.00000000e+00  4.01553835e-04  4.80000000e+01  4.01553835e-04  1.14158619e+01  4.01553835e-04  2.38303300e+01  4.01553835e-04  4.78858414e+01  4.01553835e-04  4.01553835e-04  4.01553835e-04 -1.14158619e+01  4.01553835e-04  0.00000000e+00 
 4.01603835e-04  5.00000000e+00  4.01603835e-04  4.80000000e+01  4.01603835e-04  1.14182672e+01  4.01603835e-04  2.38340525e+01  4.01603835e-04  4.78858173e+01  4.01603835e-04  4.01603835e-04  4.01603835e-04 -1.14182672e+01  4.01603835e-04  0.00000000e+00 
 4.01653835e-04  5.00000000e+00  4.01653835e-04  4.80000000e+01  4.01653835e-04  1.14206722e+01  4.01653835e-04  2.38377759e+01  4.01653835e-04  4.78857933e+01  4.01653835e-04  4.01653835e-04  4.01653835e-04 -1.14206722e+01  4.01653835e-04  0.00000000e+00 
 4.01703835e-04  5.00000000e+00  4.01703835e-04  4.80000000e+01  4.01703835e-04  1.14230768e+01  4.01703835e-04  2.38415002e+01  4.01703835e-04  4.78857692e+01  4.01703835e-04  4.01703835e-04  4.01703835e-04 -1.14230768e+01  4.01703835e-04  0.00000000e+00 
 4.01753835e-04  5.00000000e+00  4.01753835e-04  4.80000000e+01  4.01753835e-04  1.14254811e+01  4.01753835e-04  2.38452254e+01  4.01753835e-04  4.78857452e+01  4.01753835e-04  4.01753835e-04  4.01753835e-04 -1.14254811e+01  4.01753835e-04  0.00000000e+00 
 4.01803835e-04  5.00000000e+00  4.01803835e-04  4.80000000e+01  4.01803835e-04  1.14278849e+01  4.01803835e-04  2.38489515e+01  4.01803835e-04  4.78857212e+01  4.01803835e-04  4.01803835e-04  4.01803835e-04 -1.14278849e+01  4.01803835e-04  0.00000000e+00 
 4.01853835e-04  5.00000000e+00  4.01853835e-04  4.80000000e+01  4.01853835e-04  1.14302884e+01  4.01853835e-04  2.38526785e+01  4.01853835e-04  4.78856971e+01  4.01853835e-04  4.01853835e-04  4.01853835e-04 -1.14302884e+01  4.01853835e-04  0.00000000e+00 
 4.01903835e-04  5.00000000e+00  4.01903835e-04  4.80000000e+01  4.01903835e-04  1.14326915e+01  4.01903835e-04  2.38564063e+01  4.01903835e-04  4.78856731e+01  4.01903835e-04  4.01903835e-04  4.01903835e-04 -1.14326915e+01  4.01903835e-04  0.00000000e+00 
 4.01953835e-04  5.00000000e+00  4.01953835e-04  4.80000000e+01  4.01953835e-04  1.14350943e+01  4.01953835e-04  2.38601351e+01  4.01953835e-04  4.78856491e+01  4.01953835e-04  4.01953835e-04  4.01953835e-04 -1.14350943e+01  4.01953835e-04  0.00000000e+00 
 4.02003835e-04  5.00000000e+00  4.02003835e-04  4.80000000e+01  4.02003835e-04  1.14374966e+01  4.02003835e-04  2.38638647e+01  4.02003835e-04  4.78856250e+01  4.02003835e-04  4.02003835e-04  4.02003835e-04 -1.14374966e+01  4.02003835e-04  0.00000000e+00 
 4.02053835e-04  5.00000000e+00  4.02053835e-04  4.80000000e+01  4.02053835e-04  1.14398986e+01  4.02053835e-04  2.38675953e+01  4.02053835e-04  4.78856010e+01  4.02053835e-04  4.02053835e-04  4.02053835e-04 -1.14398986e+01  4.02053835e-04  0.00000000e+00 
